NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
555332;3;1470;2;8;Un;0;0;60;5405;0
555332;4;476;3;6.44;Un;0;0;60;5405;0
555332;5;1978;1;18.9;Un;0;0;60;5405;0
555332;6;113;1;16.9;Un;18;0;20;5102;33.33
555332;7;188;2;19.3;Un;18;0;20;5102;33.33
555332;8;109;1;10.8;Un;18;0;20;5102;33.33
555332;9;2407;1;29.6;Un;0;0;0;5102;0
555332;10;706;1;14.8;Un;0;0;60;5405;0
555332;11;182;1;2.75;Un;0;0;60;5405;0
555332;12;2100;2;7;Un;0;0;0;5102;0
555332;13;845;1;7;Un;0;0;0;5102;0
555332;14;817;1;9.5;Un;0;0;0;5102;0
555333;1;453;1;27.37;Un;0;0;0;5102;0
555333;2;456;1;30.86;Un;0;0;0;5102;0
555333;3;435;1;28.75;Un;18;0;20;5102;12
555333;4;314;1;83.52;Un;18;0;20;5102;33.33
555333;5;346;1;12.65;Un;18;0;0;5102;0
555333;6;442;1;27.93;Bd;0;0;0;5102;0
555333;7;302;1;42.06;Bd;18;0;20;5102;33.33
555333;8;312;0.3;22.43;Kg;18;0;20;5102;33.33
555333;9;712;0.3;25.8;Kg;18;0;20;5102;61.11
555333;10;155;1;34.98;Kg;18;0;20;5102;33.33
555334;1;925;1;22.68;Un;18;0;20;5102;12
555474;1;155;2;34.98;Kg;18;0;20;5102;33.33
555335;1;445;2;19.55;Un;18;0;20;5102;33.33
555336;1;925;1;22.68;Un;18;0;20;5102;12
555336;2;388;6;7.61;Kg;18;0;20;5102;33.33
554236;1;301;2;82.84;Un;18;0;0;5102;0
554236;2;307;1;46.4;Un;18;0;20;5102;33.33
554236;3;126;7.3;11.62;Kg;18;0;20;5102;33.33
554236;4;126;4.1;11.62;Kg;18;0;20;5102;33.33
554237;1;461;1;20.93;Kg;18;0;20;5102;33.33
554237;2;122;1.3;35.08;Kg;12;0;0;5102;0
554237;3;119;2;30.51;Un;0;0;60;5405;0
554237;4;267;2;25.41;Un;18;0;20;5102;33.33
554237;5;191;1;13.92;Lt;18;0;0;5102;0
554237;6;402;2;14.75;Kg;18;0;20;5102;33.33
554237;7;108;1;16;Un;18;0;20;5102;33.33
554237;8;446;1;12.66;Un;0;0;60;5405;0
554237;9;101;2;5.16;Un;0;0;60;5405;0
554237;10;492;1;11.6;Un;0;0;60;5405;0
554238;1;213;3.38;17.96;Kg;0;3;0;5102;0
554238;2;148;3.1;38.28;Kg;12;3;0;5102;0
554238;3;105;1;16;Un;18;3;20;5102;33.33
554239;1;307;1;46.4;Un;18;0;20;5102;33.33
554239;2;505;5;21.46;Kg;18;0;20;5102;61.11
554239;3;490;0.5;21.26;Kg;0;0;0;5102;0
554240;1;224;2.5;21.06;Kg;0;0;0;5102;0
554240;2;505;2.6;21.28;Kg;18;0;20;5102;61.11
554240;3;507;1.865;20.7;Kg;18;0;20;5102;61.11
554241;1;2100;1;7;Un;0;0;0;5102;0
554242;1;2339;1;3.5;Pç;0;0;0;5102;0
554243;1;121;3.055;30.94;Kg;18;0;20;5102;33.33
554243;2;194;0.995;53.18;Kg;12;0;0;5102;0
554244;1;100;1;35.31;Kg;12;0;0;5102;0
554245;1;100;8.29;35.31;Kg;12;0;0;5102;0
555337;1;217;0.204;41.5;Kg;0;0;60;5405;0
555337;2;110;0.214;39.9;Kg;12;0;0;5102;0
555337;3;250;0.156;74.9;Kg;0;0;60;5405;0
555337;4;125;1;48.26;Un;18;0;20;5102;33.33
554246;1;101;27;5.16;Un;0;3;60;5405;0
554246;2;837;1;14.51;Un;0;3;60;5405;0
554247;1;170;5;32.94;Kg;12;0;0;5102;0
554249;1;348;1;10.32;Un;18;0;20;5102;12
554249;2;336;4;58.9;Un;0;0;60;5405;0
554249;3;871;1;155.9;Un;0;0;0;5102;0
554249;4;661;0.172;29.9;Kg;18;0;20;5102;33.33
554249;5;430;0.71;49;Kg;18;0;20;5102;33.33
554249;6;1365;1;28.2;Un;0;0;60;5405;0
554249;7;490;1;21.6;Kg;0;0;0;5102;0
554250;1;938;2;18.88;Un;18;0;0;5102;0
554250;2;333;1;5.95;Un;0;0;60;5405;0
554251;1;100;2.882;35.31;Kg;12;0;0;5102;0
554251;2;374;1;5.19;Lt;18;0;20;5102;12
554251;3;227;5;18.99;Kg;0;0;60;5405;0
554251;4;193;2;12.73;Lt;18;0;20;5102;33.33
554251;5;391;3;2.7;Lt;0;0;60;5405;0
554251;6;317;1;1.88;Un;0;0;0;5102;0
554252;1;160;10.55;37.95;Kg;12;0;0;5102;0
554253;1;352;1;17.48;Un;18;0;0;5102;0
554253;2;837;1;14.51;Un;0;0;60;5405;0
554254;1;300;20;6.7;Un;0;3;60;5405;0
554255;1;331;5;10.43;Un;0;0;60;5405;0
554256;1;402;10.2;14.75;Kg;18;3;20;5102;33.33
554256;2;173;36;13.62;Kg;18;3;20;5102;61.11
554256;3;1017;4;34.5;Un;13.3;3;0;5102;0
554258;1;396;4;11.56;Un;12;0;0;5102;0
554259;1;499;5.054;7.37;Kg;18;0;20;5102;33.33
554260;1;101;27;5.16;Un;0;3;60;5405;0
554260;2;837;1;14.51;Un;0;3;60;5405;0
554260;3;156;3;34.98;Un;18;3;20;5102;33.33
554260;4;292;27;2.9;Un;0;3;60;5405;0
555338;1;170;5;32.94;Kg;12;0;0;5102;0
555340;1;217;0.204;41.5;Kg;0;0;60;5405;0
555340;2;110;0.214;39.9;Kg;12;0;0;5102;0
555340;3;250;0.156;74.9;Kg;0;0;60;5405;0
555340;4;125;1;48.26;Un;18;0;20;5102;33.33
555340;5;173;1;15.98;Kg;18;0;20;5102;61.11
555475;1;221;4.6;28;Kg;0;3;60;5405;0
555476;1;481;1;112.1;Un;18;0;20;5102;33.33
555342;1;110;3.13;35.65;Kg;12;0;0;5102;0
555342;2;122;4.2;34.16;Kg;12;0;0;5102;0
554261;1;299;0.508;49.88;Kg;0;0;60;5405;0
554261;2;205;1.046;22.62;Kg;0;0;0;5102;0
554261;3;110;1.082;36.23;Kg;12;0;0;5102;0
554261;4;324;0.174;78;Kg;18;0;20;5102;33.33
554261;5;316;0.172;14.5;Kg;18;0;20;5102;33.33
554261;6;106;0.584;26.6;Kg;18;0;20;5102;33.33
555477;1;884;1;2.5;Un;0;0;0;5102;0
554262;1;196;0.462;26.79;Kg;18;0;20;5102;33.33
554262;2;154;1;9.47;Un;18;0;20;5102;33.33
554262;3;122;2.07;35.08;Kg;12;0;0;5102;0
555478;1;2100;1;7;Un;0;0;0;5102;0
554263;1;1335;0.352;15.9;Kg;12;0;0;5102;0
554263;2;190;0.172;60.5;Kg;12;0;0;5102;0
554263;3;126;0.4;11.62;Kg;18;0;20;5102;33.33
554263;4;106;0.7;26.6;Kg;18;0;20;5102;33.33
554263;5;316;0.25;14.5;Kg;18;0;20;5102;33.33
555343;1;110;1.772;35.65;Kg;12;0;0;5102;0
555343;2;925;1;22.68;Un;18;0;20;5102;12
554265;1;122;1.578;38.35;Kg;12;3;0;5102;0
554265;2;122;1.032;38.35;Kg;12;3;0;5102;0
554265;3;110;0.702;39.65;Kg;12;3;0;5102;0
554265;4;205;1.718;29.8;Kg;0;3;0;5102;0
554265;5;316;0.34;17.5;Kg;18;3;20;5102;33.33
554265;6;497;0.43;86.7;Kg;18;3;20;5102;33.33
554265;7;122;8.19;38.35;Kg;12;3;0;5102;0
554265;8;126;2.7;18.5;Kg;18;3;20;5102;33.33
554265;9;126;2.74;18.5;Kg;18;3;20;5102;33.33
555344;1;155;2;34.98;Kg;18;0;20;5102;33.33
555345;1;119;12;30.51;Un;0;0;60;5405;0
554266;1;316;3;14.5;Kg;18;0;20;5102;33.33
554267;1;314;6;72;Un;18;3;20;5102;33.33
554267;2;313;60;20;Kg;18;3;20;5102;33.33
554267;3;128;12;16.66;Un;18;3;20;5102;12
554267;4;146;36.32;35;Kg;18;3;20;5102;33.33
554267;5;325;12.5;48;Kg;18;3;20;5102;33.33
554267;6;938;36;16;Un;18;3;0;5102;0
554267;7;482;24;3.5;Un;12;3;0;5102;0
554267;8;506;10;10;Kg;18;3;20;5102;61.11
554267;9;136;3.22;44;Kg;18;3;20;5102;33.33
554267;10;497;40;55;Kg;18;3;20;5102;33.33
554267;11;357;12;62.4;Un;18;1;20;5102;61.11
554267;12;356;200;9.1;Un;0;1;60;5405;0
554267;13;277;15;19.15;Kg;0;3;0;5102;0
554267;14;243;3;65;Kg;0;3;0;5102;0
554267;15;2088;10;9.2;Un;18;3;20;5102;33.33
554267;16;2087;10;4.6;Un;18;3;20;5102;33.33
554267;17;1017;24;26.6;Un;13.3;3;0;5102;0
554267;18;563;24;10.3;Un;13.33;3;0;5102;0
554268;1;877;6;31.9;Un;18;0;20;5102;33.33
554268;2;110;2.95;36.23;Kg;12;0;0;5102;0
554268;3;837;1;14.51;Un;0;0;60;5405;0
554268;4;341;1;18.84;Un;18;0;0;5102;0
554268;5;290;3.45;25.05;Kg;18;0;20;5102;33.33
554270;1;450;12;10.9;Un;0;3;60;5405;0
554270;2;480;4;24;Bd;18;3;0;5102;0
554271;1;497;0.552;64.9;Kg;18;0;20;5102;33.33
554271;2;1169;5;34.8;Kg;18;0;0;5102;0
554271;3;983;0.488;54;Un;18;0;20;5102;12
554271;4;498;0.24;21.83;Kg;18;0;20;5102;33.33
554272;1;392;1;51.98;Cx;18;0;20;5102;33.33
554273;1;119;4;30.51;Un;0;0;60;5405;0
554273;2;684;2;22.23;Un;18;0;20;5102;33.33
554273;3;170;5;32.94;Kg;12;0;0;5102;0
554273;4;439;2;29;Kg;18;0;0;5102;0
554273;5;117;6.8;62;Kg;18;0;20;5102;33.33
554274;1;407;10;9.7;Kg;18;0;20;5102;33.33
554274;2;418;15;8.19;Kg;18;0;20;5102;33.33
554274;3;490;1;21.6;Kg;0;0;0;5102;0
554274;4;445;2;19.55;Un;18;0;20;5102;33.33
554274;5;224;5;21.06;Kg;0;0;0;5102;0
554275;1;191;2;13.92;Lt;18;0;0;5102;0
554275;2;129;3;30.51;Un;18;0;20;5102;33.33
554275;3;602;2;52.28;Un;18;0;20;5102;33.33
554275;4;267;1;25.41;Un;18;0;20;5102;33.33
554275;5;333;2;5.9;Un;0;0;60;5405;0
554276;1;371;1;209.76;Bd;18;3;20;5102;61.11
554276;2;196;1.55;26.79;Kg;18;3;20;5102;33.33
554276;3;313;2;23.2;Kg;18;3;20;5102;33.33
554277;1;122;12.36;35.08;Kg;12;0;0;5102;0
554277;2;170;10;32.94;Kg;12;0;0;5102;0
554277;3;128;1;20.5;Un;18;0;20;5102;12
554277;4;150;0.214;38.28;Kg;18;0;20;5102;33.33
554278;1;267;2;25.91;Un;18;0;20;5102;33.33
554278;2;125;2;47.56;Un;18;0;20;5102;33.33
554278;3;106;3.26;26.6;Kg;18;0;20;5102;33.33
554278;4;182;20;2.75;Un;0;0;60;5405;0
554278;5;180;2.99;47.83;Kg;18;0;20;5102;33.33
554279;1;194;3.15;53.18;Kg;12;3;0;5102;0
554279;2;164;12.475;59.88;Kg;18;3;20;5102;33.33
554280;1;339;2;12;Un;18;0;20;5102;33.33
554280;2;101;27;5.16;Un;0;0;60;5405;0
554280;3;310;1;14.51;Kg;18;0;20;5102;33.33
554280;4;311;1;18.86;Kg;18;0;20;5102;33.33
554280;5;712;1;25.8;Kg;18;0;20;5102;61.11
554280;6;410;4;9.7;Kg;18;0;20;5102;33.33
554280;7;411;4;9.7;Kg;18;0;20;5102;33.33
554280;8;366;2;19.37;Lt;18;0;20;5102;61.11
554280;9;396;2;11.56;Un;12;0;0;5102;0
554281;1;110;1.532;36.23;Kg;12;0;0;5102;0
554281;2;130;0.2;56.9;Kg;18;0;20;5102;33.33
554281;3;155;1;34.98;Kg;18;0;20;5102;33.33
554281;4;190;0.156;60.5;Kg;12;0;0;5102;0
554281;5;146;0.51;42;Kg;18;0;20;5102;33.33
554281;6;925;1;22.68;Un;18;0;20;5102;12
554281;7;927;1;30.16;Cx;18;0;20;5102;33.33
554281;8;105;1;16;Un;18;0;20;5102;33.33
555531;1;170;5;32.94;Kg;12;0;0;5102;0
554282;1;107;14.8;51.9;Kg;18;0;20;5102;33.33
554282;2;110;12.65;36.23;Kg;12;0;0;5102;0
554282;3;117;6.65;62;Kg;18;0;20;5102;33.33
554282;4;146;4.655;42;Kg;18;0;20;5102;33.33
554282;5;267;8;25.9;Un;18;0;20;5102;33.33
555347;1;497;1.02;64.9;Kg;18;0;20;5102;33.33
555347;2;313;1;23.2;Kg;18;0;20;5102;33.33
555479;1;307;1;46.4;Un;18;0;20;5102;33.33
555480;1;456;1;30.86;Un;0;0;0;5102;0
554284;1;267;2;25.9;Un;18;3;20;5102;33.33
554284;2;126;2.35;11.62;Kg;18;3;20;5102;33.33
554284;3;194;1;53.18;Kg;12;3;0;5102;0
554284;4;148;6.4;38.28;Kg;12;3;0;5102;0
554284;5;150;5.35;38.28;Kg;18;3;20;5102;33.33
555348;1;129;1;30.51;Un;18;0;20;5102;33.33
555348;2;487;1;11.21;Un;18;0;0;5102;0
555348;3;122;1.216;34.16;Kg;12;0;0;5102;0
554285;1;126;2.45;11.62;Kg;18;0;20;5102;33.33
554285;2;299;2.8;49.88;Kg;0;0;60;5405;0
554285;3;108;6;16;Un;18;0;20;5102;33.33
554285;4;478;0.35;88.5;Kg;18;0;20;5102;33.33
554285;5;314;1;83.52;Un;18;0;20;5102;33.33
555481;1;146;13.55;42;Kg;18;0;20;5102;33.33
554286;1;992;24;5.18;Lt;12;2;60;5405;0
554286;2;194;2.05;53.18;Kg;12;0;0;5102;0
554286;3;181;2.9;42.12;Kg;18;0;20;5102;33.33
554286;4;110;3.55;36.23;Kg;12;0;0;5102;0
554286;5;155;4;34.98;Kg;18;0;20;5102;33.33
554286;6;126;2.05;11.62;Kg;18;0;20;5102;33.33
554286;7;170;10;32.94;Kg;12;0;0;5102;0
554286;8;299;2.85;49.88;Kg;0;0;60;5405;0
554286;9;392;2;51.98;Cx;18;0;20;5102;33.33
554286;10;461;3;20.93;Kg;18;0;20;5102;33.33
554287;1;119;8;30.51;Un;0;0;60;5405;0
554287;2;117;1.24;62;Kg;18;0;20;5102;33.33
554288;1;119;8;30.51;Un;0;0;60;5405;0
554288;2;117;1.24;62;Kg;18;0;20;5102;33.33
554289;1;122;12.2;35.08;Kg;12;0;0;5102;0
554289;2;121;5.3;30.94;Kg;18;0;20;5102;33.33
554289;3;148;3.1;38.28;Kg;12;0;0;5102;0
554289;4;144;2;44.37;Un;18;0;0;5102;0
554289;5;267;2;25.9;Un;18;0;20;5102;33.33
554289;6;126;0.75;11.62;Kg;18;0;20;5102;33.33
554289;7;153;3.4;66.99;Kg;18;0;20;5102;33.33
554289;8;319;1;44.08;Bd;18;0;20;5102;33.33
554289;9;343;1;49.88;Un;18;0;20;5102;33.33
554289;10;435;2;26.45;Un;18;0;20;5102;12
554289;11;378;2;23.25;Un;18;0;20;5102;33.33
554289;12;503;5;44.28;Kg;18;0;20;5102;61.11
554289;13;505;2.1;21.28;Kg;18;0;20;5102;61.11
554290;1;357;12;71.76;Un;18;1;20;5102;61.11
554290;2;359;2.1;62.01;Kg;18;0;20;5102;33.33
554290;3;919;1.2;39;Kg;18;0;0;5102;0
554290;4;412;1;7.93;Kg;18;0;20;5102;33.33
554291;1;148;9.87;38.28;Kg;12;0;0;5102;0
554292;1;500;15;38.59;Kg;18;3;20;5102;61.11
554292;2;505;10;21.83;Kg;18;3;20;5102;61.11
554292;3;509;6.47;8.4;Kg;18;3;20;5102;61.11
554292;4;510;5;17.34;Kg;18;3;20;5102;61.11
554292;5;508;2.58;7.8;Kg;18;3;20;5102;61.11
554293;1;325;0.5;57.12;Kg;18;3;20;5102;33.33
554293;2;250;1.004;74.9;Kg;0;3;60;5405;0
554293;3;161;1.048;62.9;Kg;18;3;20;5102;33.33
554293;4;164;1.274;59.88;Kg;18;3;20;5102;33.33
554293;5;194;3.4;53.18;Kg;12;3;0;5102;0
554293;6;104;2;6.2;Un;18;3;0;5102;0
554293;7;126;0.37;11.62;Kg;18;3;20;5102;33.33
554293;8;130;0.58;56.9;Kg;18;3;20;5102;33.33
555349;1;388;12;7.61;Kg;18;0;20;5102;33.33
555349;2;389;3;56.4;Bd;18;0;20;5102;33.33
555349;3;150;3.224;38.28;Kg;18;0;20;5102;33.33
555349;4;316;2.085;14.5;Kg;18;0;20;5102;33.33
555349;5;119;2;30.51;Un;0;0;60;5405;0
554295;1;119;6;30.51;Un;0;0;60;5405;0
554295;2;182;22;2.88;Un;0;0;60;5405;0
554295;3;170;10;32.94;Kg;12;0;0;5102;0
554295;4;122;16.2;35.08;Kg;12;0;0;5102;0
554295;5;801;2.4;44.84;Kg;18;0;20;5102;33.33
554295;6;143;0.9;55.44;Kg;12;0;0;5102;0
554295;7;126;4.5;11.62;Kg;18;0;20;5102;33.33
554296;1;119;2;30.51;Un;0;0;60;5405;0
554296;2;170;5;32.94;Kg;12;0;0;5102;0
554296;3;126;4.95;11.62;Kg;18;0;20;5102;33.33
554296;4;801;0.79;44.84;Kg;18;0;20;5102;33.33
554297;1;148;3.05;38.28;Kg;12;3;0;5102;0
554297;2;105;15;16;Un;18;3;20;5102;33.33
554297;3;196;1.1;26.79;Kg;18;3;20;5102;33.33
554297;4;126;0.8;11.62;Kg;18;3;20;5102;33.33
554297;5;378;1;23.25;Un;18;3;20;5102;33.33
554297;6;440;3;30.21;Bd;0;3;0;5102;0
554297;7;352;1;17.48;Un;18;3;0;5102;0
554297;8;402;2;14.75;Kg;18;3;20;5102;33.33
554297;9;499;2.6;7;Kg;18;3;20;5102;33.33
554298;1;376;12;29.57;Un;12;0;0;5102;0
554298;2;446;3;12.66;Un;0;0;60;5405;0
554298;3;156;4;34.98;Un;18;0;20;5102;33.33
554298;4;205;0.412;37.9;Kg;0;0;0;5102;0
554298;5;217;0.21;41.5;Kg;0;0;60;5405;0
554298;6;263;0.108;59.9;Kg;0;0;0;5102;0
554298;7;253;0.102;86.9;Kg;18;0;20;5102;33.33
554298;8;166;0.122;73.5;Kg;18;0;20;5102;33.33
554298;9;272;0.162;55.9;Kg;0;0;60;5405;0
554298;10;331;3;10.43;Un;0;0;60;5405;0
554298;11;250;0.106;74.9;Kg;0;0;60;5405;0
554299;1;170;15;32.94;Kg;12;0;0;5102;0
554299;2;119;24;30.51;Un;0;0;60;5405;0
554299;3;182;12;2.75;Un;0;0;60;5405;0
554299;4;719;1;214.99;Kg;18;0;0;5102;0
554299;5;122;16.15;35.08;Kg;12;0;0;5102;0
554299;6;169;12.32;70.8;Kg;18;0;20;5102;33.33
554299;7;125;2;47.56;Un;18;0;20;5102;33.33
554299;8;126;3.18;11.62;Kg;18;0;20;5102;33.33
554299;9;154;10;9.47;Un;18;0;20;5102;33.33
554300;1;316;0.55;14.5;Kg;18;0;20;5102;33.33
554300;2;315;0.54;27.84;Kg;18;0;20;5102;33.33
554300;3;106;1.2;26.6;Kg;18;0;20;5102;33.33
554300;4;108;7;16;Un;18;0;20;5102;33.33
554300;5;483;1;24.4;Kg;18;0;20;5102;33.33
554300;6;302;2;42.06;Bd;18;0;20;5102;33.33
554300;7;123;0.5;50.26;Kg;12;0;0;5102;0
554300;8;126;0.8;11.62;Kg;18;0;20;5102;33.33
554300;9;307;1;46.4;Un;18;0;20;5102;33.33
554301;1;117;7.43;62;Kg;18;0;20;5102;33.33
554301;2;122;4.07;35.08;Kg;12;0;0;5102;0
554301;3;148;3.5;38.28;Kg;12;0;0;5102;0
554301;4;301;1;82.84;Un;18;0;0;5102;0
554302;1;508;10;7.8;Kg;18;0;20;5102;61.11
554302;2;510;10.18;16.82;Kg;18;0;20;5102;61.11
554302;3;505;10;21.28;Kg;18;0;20;5102;61.11
554302;4;503;10;44.28;Kg;18;0;20;5102;61.11
554302;5;159;24.187;38.28;Kg;18;0;20;5102;33.33
554302;6;114;21.05;39.44;Kg;18;0;20;5102;33.33
554302;7;217;6.9;29.37;Kg;0;0;60;5405;0
554302;8;170;10;32.94;Kg;12;0;0;5102;0
554302;9;992;24;5.18;Lt;12;2;60;5405;0
554303;1;126;19.1;11.62;Kg;18;0;20;5102;33.33
554303;2;497;1.4;64.9;Kg;18;0;20;5102;33.33
554303;3;325;0.7;57.12;Kg;18;0;20;5102;33.33
554303;4;445;1;19.55;Un;18;0;20;5102;33.33
554303;5;160;4.03;37.95;Kg;12;0;0;5102;0
554303;6;156;2;34.98;Un;18;0;20;5102;33.33
554304;1;110;3.392;36.23;Kg;12;0;0;5102;0
554305;1;122;4.08;35.56;Kg;12;0;0;5102;0
554305;2;170;5;34.45;Kg;12;0;0;5102;0
554305;3;443;2;40.86;Un;18;0;0;5102;0
554305;4;416;1;17.85;Kg;18;0;20;5102;33.33
554305;5;217;1.018;41.5;Kg;0;0;60;5405;0
554305;6;497;0.33;66;Kg;18;0;20;5102;33.33
554305;7;186;4;13.8;Un;0;0;60;5405;0
554305;8;315;0.33;28.8;Kg;18;0;20;5102;33.33
554305;9;182;4;2.46;Un;0;0;60;5405;0
554305;10;130;1.26;56.9;Kg;18;0;20;5102;33.33
554305;11;310;0.4;15.05;Kg;18;0;20;5102;33.33
554305;12;311;0.4;19.68;Kg;18;0;20;5102;33.33
554305;13;191;1;13.92;Lt;18;0;0;5102;0
554305;14;333;4;6;Un;0;0;60;5405;0
554305;15;625;2;8.1;Un;0;0;0;5102;0
554305;16;455;6;23.02;Un;18;0;60;5405;0
554305;17;446;15;13.33;Un;0;0;60;5405;0
555350;1;153;3.4;66.99;Kg;18;0;20;5102;33.33
555350;2;312;0.45;22.43;Kg;18;0;20;5102;33.33
555350;3;161;0.536;62.9;Kg;18;0;20;5102;33.33
555532;1;331;1;10.43;Un;0;0;60;5405;0
555532;2;925;1;24.31;Un;18;0;20;5102;12
555532;3;922;1;27.84;Cx;18;0;20;5102;33.33
555532;4;558;1;30;Un;18;0;20;5102;33.33
555532;5;198;1;10.62;Un;18;0;20;5102;33.33
555532;6;100;2.22;34.16;Kg;12;0;0;5102;0
555532;7;391;2;2.89;Lt;0;0;60;5405;0
555532;8;378;1;23.25;Un;18;0;20;5102;33.33
555532;9;317;1;1.89;Un;0;0;0;5102;0
555482;1;193;12;12.73;Lt;18;3;20;5102;33.33
555482;2;170;5;32.94;Kg;12;3;0;5102;0
555482;3;267;4;26.74;Un;18;3;20;5102;33.33
555482;4;325;0.595;59.5;Kg;18;3;20;5102;33.33
555482;5;392;2;51.98;Cx;18;3;20;5102;33.33
554306;1;311;0.55;18.86;Kg;18;0;20;5102;33.33
554306;2;310;1;14.51;Kg;18;0;20;5102;33.33
554306;3;442;1;27.93;Bd;0;0;0;5102;0
554306;4;150;0.39;38.28;Kg;18;0;20;5102;33.33
554307;1;446;1;12.66;Un;0;0;60;5405;0
555533;1;160;21.3;37.95;Kg;12;0;0;5102;0
555533;2;148;3.49;38.28;Kg;12;0;0;5102;0
555483;1;100;16.6;34.16;Kg;12;3;0;5102;0
555483;2;205;3.44;22.62;Kg;0;3;0;5102;0
555483;3;124;4;16.47;Un;18;3;20;5102;33.33
555483;4;224;2.5;20.74;Kg;0;3;0;5102;0
555483;5;497;3;64.9;Kg;18;3;20;5102;33.33
555483;6;325;2;59.5;Kg;18;3;20;5102;33.33
555483;7;446;15;12.66;Un;0;3;0;5102;0
555484;1;153;11.2;66.99;Kg;18;3;20;5102;33.33
555485;1;122;16.5;34.16;Kg;12;0;0;5102;0
555485;2;119;12;33.18;Un;0;0;60;5405;0
555485;3;182;12;2.75;Un;0;0;60;5405;0
555485;4;170;20;32.94;Kg;12;0;0;5102;0
555485;5;154;20;9.47;Un;18;0;20;5102;33.33
555485;6;126;3.94;11.62;Kg;18;0;20;5102;33.33
555485;7;719;2.006;214.99;Kg;18;0;0;5102;0
555485;8;117;7.22;61.48;Kg;18;0;20;5102;33.33
555352;1;150;2.906;38.28;Kg;18;0;20;5102;33.33
555352;2;567;0.324;77.9;Kg;0;0;60;5405;0
555352;3;313;0.58;23.2;Kg;18;0;20;5102;33.33
555353;1;126;10.06;11.62;Kg;18;0;20;5102;33.33
555353;2;213;6.97;19.68;Kg;0;0;0;5102;0
554308;1;126;6.1;11.62;Kg;18;3;20;5102;33.33
554308;2;122;4.16;35.08;Kg;12;3;0;5102;0
554308;3;194;2.27;53.18;Kg;12;3;0;5102;0
554308;4;314;5;83.52;Un;18;3;20;5102;33.33
554309;1;453;18;27.37;Un;0;3;0;5102;0
554309;2;307;3;46.4;Un;18;3;20;5102;33.33
554310;1;148;9.31;38.28;Kg;12;3;0;5102;0
554310;2;126;5.28;11.62;Kg;18;3;20;5102;33.33
554310;3;267;4;25.9;Un;18;3;20;5102;33.33
554310;4;122;4.18;35.08;Kg;12;3;0;5102;0
554310;5;181;3.3;42.12;Kg;18;3;20;5102;33.33
554310;6;150;10.05;38.28;Kg;18;3;20;5102;33.33
554310;7;359;1;62.01;Kg;18;3;20;5102;33.33
554310;8;325;1.08;57.12;Kg;18;3;20;5102;33.33
554310;9;314;3;83.52;Un;18;3;20;5102;33.33
554311;1;196;3.15;26.79;Kg;18;0;20;5102;33.33
554311;2;299;2.8;49.88;Kg;0;0;60;5405;0
554311;3;108;6;16;Un;18;0;20;5102;33.33
554311;4;478;0.35;88.5;Kg;18;0;20;5102;33.33
554311;5;314;1;83.52;Un;18;0;20;5102;33.33
554312;1;312;4.4;22.43;Kg;18;3;20;5102;33.33
554312;2;359;1;62.01;Kg;18;3;20;5102;33.33
554312;3;328;4;52.46;Un;18;3;20;5102;33.33
554312;4;341;2;18.84;Un;18;3;0;5102;0
554312;5;446;18;12.66;Un;0;3;60;5405;0
554312;6;315;2.1;27.84;Kg;18;3;20;5102;33.33
554312;7;299;2.65;49.88;Kg;0;3;60;5405;0
554312;8;205;10.79;23.4;Kg;0;3;0;5102;0
554312;9;105;34;16;Un;18;3;20;5102;33.33
554312;10;602;4;52.28;Un;18;3;20;5102;33.33
554312;11;193;5;12.73;Lt;18;3;20;5102;33.33
554312;12;170;10;32.94;Kg;12;3;0;5102;0
554312;13;106;5.6;26.6;Kg;18;3;20;5102;33.33
554312;14;493;3;25.92;Bd;18;3;20;5102;33.33
554312;15;491;1;25.27;Bd;18;3;20;5102;33.33
554312;16;460;2;45.6;Bd;18;3;20;5102;33.33
554312;17;352;1;17.48;Un;18;3;0;5102;0
554313;1;198;12;10.5;Un;18;0;20;5102;33.33
554313;2;130;0.6;56.9;Kg;18;0;20;5102;33.33
554314;1;122;1.578;35.08;Kg;12;0;0;5102;0
554314;2;122;1.032;35.08;Kg;12;0;0;5102;0
554314;3;110;0.702;36.23;Kg;12;0;0;5102;0
554314;4;205;1.718;22.62;Kg;0;0;0;5102;0
554314;5;316;0.34;14.5;Kg;18;0;20;5102;33.33
554314;6;497;0.43;64.9;Kg;18;0;20;5102;33.33
554314;7;122;8.19;35.08;Kg;12;0;0;5102;0
554314;8;126;2.7;11.62;Kg;18;0;20;5102;33.33
554314;9;126;2.74;11.62;Kg;18;0;20;5102;33.33
554315;1;196;9.6;26.79;Kg;18;0;20;5102;33.33
554315;2;148;16.35;38.28;Kg;12;0;0;5102;0
554315;3;108;5;16;Un;18;0;20;5102;33.33
554315;4;435;1;26.45;Un;18;0;20;5102;12
554315;5;364;2;21.91;Un;12;0;0;5102;0
554315;6;181;3.35;42.12;Kg;18;0;20;5102;33.33
554315;7;2286;2;17.5;Un;18;0;20;5102;33.33
554316;1;503;5;44.28;Kg;18;0;20;5102;61.11
554318;1;958;9;10;Un;0;0;0;5102;0
554318;2;314;1;83.52;Un;18;0;20;5102;33.33
554318;3;205;14.25;22.62;Kg;0;0;0;5102;0
554320;1;912;2;44.09;Cx;18;0;0;5102;0
