CODCLIFOR;TIPOCF;CODREPRES;NOMEFAN;CIDADE;UF;CODMUNICIPIO;TIPOPESSOA;COBRBANC;PRAZOPGTO
397;2;0;Fornecedor 397;SAO PAULO;SP;3550308;2;0;0
398;2;0;Fornecedor 398;OLIVEIRA;MG;3145604;2;0;0
399;2;0;Fornecedor 399;GARULHOS;SP;;2;0;0
400;2;0;Fornecedor 400;POUSO ALEGRE;MG;;2;0;0
401;2;0;Fornecedor 401;POUSO ALTO;MG;3152600;2;0;0
402;2;0;Fornecedor 402;SAO ROQUE;SP;;2;0;0
403;2;0;Fornecedor 403;SAO PAULO;SP;3550308;2;0;0
404;2;0;Fornecedor 404;REGISTRO;SP;;2;0;0
405;2;0;Fornecedor 405;SAO PAULO;SP;3550308;2;0;0
406;2;0;Fornecedor 406;SAO FRANCISCO XAVIER;SP;;2;0;0
408;2;0;Fornecedor 408;SAO PAULO;SP;3550308;2;0;0
409;2;0;Fornecedor 409;SAO PAULO;SP;3550308;2;0;0
410;2;0;Fornecedor 410;SAO PAULO;SP;;2;0;0
411;2;0;Fornecedor 411;SAO PAULO;SP;;2;0;0
412;2;0;Fornecedor 412;SAO PAULO;SP;3550308;2;0;0
413;2;0;Fornecedor 413;SAO PAULO;SP;3550308;2;0;0
414;2;0;Fornecedor 414;SAO PAULO;SP;;2;0;0
415;2;0;Fornecedor 415;SAO PAULO;SP;3550308;2;0;0
416;2;0;Fornecedor 416;LOUVEIRA;SP;;2;0;0
417;2;0;Fornecedor 417;COTIA;SP;;2;0;0
418;2;0;Fornecedor 418;;;;2;0;0
419;2;0;Fornecedor 419;ITUPEVA;SP;3524006;2;0;0
420;2;0;Fornecedor 420;SAO PAULO;SP;3550308;2;0;0
421;2;0;Fornecedor 421;BELMONTE;BA;2903409;2;0;0
422;2;0;Fornecedor 422;ITAQUAQUECETUBA;SP;352357;2;0;0
423;2;0;Fornecedor 423;GUARULHOS;SP;3518800;2;0;0
424;2;0;Fornecedor 424;SANTO ANTONIO DA PATRULHA;RS;;2;0;0
425;2;0;Fornecedor 425;SAO PAULO;SP;3550308;2;0;0
426;2;0;Fornecedor 426;SÃO PAULO;SP;3550308;2;0;0
427;2;0;Fornecedor 427;SAO PAULO;SP;3550308;2;0;0
428;2;0;Fornecedor 428;SAO PAULO;SP;3550308;2;0;0
429;2;0;Fornecedor 429;SAO PAULO;SP;3550308;2;0;0
430;2;0;Fornecedor 430;CRUZEIRO;SP;3513405;2;0;0
431;2;0;Fornecedor 431;SAO PAULO;SP;3550308;2;0;0
432;2;0;Fornecedor 432;SAO PAULO;SP;3550308;2;0;0
433;2;0;Fornecedor 433;SAO PAULO;SP;3550308;2;0;0
434;2;0;Fornecedor 434;GUARACIABA;SC;4206405;2;0;0
435;2;0;Fornecedor 435;CARIACICA;ES;3201308;2;0;0
1005;1;32;Cliente 1005;SÃO PAULO;SP;3550308;2;-1;28
1006;1;9;Cliente 1006;SÃO PAULO;SP;3550308;2;-1;14
1007;1;9;Cliente 1007;SÃO PAULO;SP;3550308;2;0;0
1016;1;6;Cliente 1016;SÃO PAULO;SP;3550308;2;-1;14
1017;1;9;Cliente 1017;SÃO PAULO;SP;3550308;2;-1;14
1021;1;27;Cliente 1021;SÃO PAULO;SP;3550308;2;-1;14
1022;1;9;Cliente 1022;SÃO PAULO;SP;3550308;2;0;7
1023;1;9;Cliente 1023;SÃO PAULO;SP;3550308;2;-1;14
1024;1;9;Cliente 1024;SÃO PAULO;SP;3550308;2;-1;21
1026;1;9;Cliente 1026;SÃO PAULO;SP;3550308;2;-1;28
1027;1;9;Cliente 1027;SÃO PAULO;SP;3550308;2;-1;14
1028;1;27;Cliente 1028;SÃO PAULO;SP;3550308;2;-1;7
1029;1;6;Cliente 1029;SÃO PAULO;SP;3550308;2;0;0
1031;1;9;Cliente 1031;SÃO PAULO;SP;3550308;2;-1;14
1034;1;9;Cliente 1034;SÃO PAULO;SP;3550308;2;0;14
1035;1;27;Cliente 1035;SÃO PAULO;SP;3550308;2;-1;7
1036;1;9;Cliente 1036;SÃO PAULO;SP;3550308;2;-1;14
1039;1;9;Cliente 1039;SÃO PAULO;SP;3550308;2;-1;14
1041;1;9;Cliente 1041;SÃO PAULO;SP;3550308;2;-1;14
1042;1;9;Cliente 1042;SÃO PAULO;SP;3550308;2;0;14
1043;1;9;Cliente 1043;SÃO PAULO;SP;3550308;2;-1;14
1044;1;9;Cliente 1044;SÃO PAULO;SP;3550308;2;-1;14
1049;1;9;Cliente 1049;SÃO PAULO;SP;3550308;2;0;0
1051;1;9;Cliente 1051;SAO PAULO;SP;3550308;2;-1;19
1053;1;9;Cliente 1053;SÃO PAULO;SP;3550308;2;0;0
1055;1;11;Cliente 1055;SÃO PAULO;SP;3550308;2;-1;14
1057;1;28;Cliente 1057;SÃO PAULO;SP;3550308;2;-1;14
1059;1;9;Cliente 1059;SÃO PAULO;SP;3550308;2;-1;14
1060;1;9;Cliente 1060;SÃO PAULO;SP;3550308;2;-1;28
1061;1;32;Cliente 1061;SÃO PAULO;SP;3550308;2;-1;14
1063;1;9;Cliente 1063;SÃO PAULO;SP;3550308;2;0;7
1064;1;28;Cliente 1064;SÃO PAULO;SP;3550308;2;-1;7
1065;1;11;Cliente 1065;SÃO PAULO;SP;3550308;2;-1;7
1066;1;27;Cliente 1066;SÃO PAULO;SP;3550308;2;-1;14
1068;1;28;Cliente 1068;SÃO PAULO;SP;3550308;2;-1;21
1069;1;27;Cliente 1069;SÃO PAULO;SP;3550308;2;-1;14
1070;1;9;Cliente 1070;SÃO PAULO;SP;3550308;2;-1;14
1071;1;9;Cliente 1071;CAMPINAS;SP;3509502;2;-1;6
1072;1;9;Cliente 1072;SÃO PAULO;SP;3550308;2;-1;21
1073;1;9;Cliente 1073;SÃO PAULO;SP;3550308;2;0;14
1074;1;30;Cliente 1074;SÃO PAULO;SP;3550308;2;-1;14
1075;1;9;Cliente 1075;SÃO PAULO;SP;3550308;2;-1;28
1076;1;9;Cliente 1076;SÃO PAULO;SP;3550308;2;0;14
1077;1;9;Cliente 1077;SÃO PAULO;SP;3550308;2;-1;14
1079;1;9;Cliente 1079;SÃO PAULO;SP;3550308;2;-1;14
1080;1;9;Cliente 1080;SÃO PAULO;SP;3550308;2;0;0
1081;1;11;Cliente 1081;SÃO PAULO;SP;3550308;2;-1;14
1082;1;9;Cliente 1082;SÃO PAULO;SP;3550308;2;-1;14
1083;1;9;Cliente 1083;SÃO PAULO;SP;3550308;2;-1;14
1085;1;9;Cliente 1085;SÃO PAULO;SP;3550308;2;-1;7
1086;1;9;Cliente 1086;SÃO PAULO;SP;3550308;2;-1;14
1088;1;11;Cliente 1088;SÃO PAULO;SP;3550308;2;0;0
1089;1;9;Cliente 1089;SÃO PAULO;SP;3550308;2;-1;14
1090;1;9;Cliente 1090;SÃO PAULO;SP;3550308;2;-1;14
1091;1;9;Cliente 1091;SÃO PAULO;SP;3550308;2;-1;14
1094;1;31;Cliente 1094;SÃO PAULO;;3550308;2;0;0
1095;1;28;Cliente 1095;SÃO PAULO;SP;3550308;2;-1;14
1096;1;30;Cliente 1096;SÃO PAULO;SP;3550308;2;-1;14
1097;1;9;Cliente 1097;SÃO PAULO;SP;3550308;2;-1;14
1098;1;9;Cliente 1098;SÃO PAULO;SP;3550308;2;0;0
1099;1;27;Cliente 1099;SÃO PAULO;SP;3550308;2;0;14
1100;1;28;Cliente 1100;SÃO PAULO;SP;3550308;2;0;14
1102;1;9;Cliente 1102;SÃO PAULO;SP;3550308;2;0;0
1103;1;11;Cliente 1103;SÃO PAULO;SP;3550308;2;0;0
1106;1;9;Cliente 1106;SÃO PAULO;SP;3550308;2;-1;14
1107;1;11;Cliente 1107;SÃO PAULO;SP;3550308;2;-1;14
1108;1;9;Cliente 1108;SÃO PAULO;SP;3550308;2;-1;14
1109;1;9;Cliente 1109;ITATIBA;SP;3523404;2;-1;14
1111;1;9;Cliente 1111;SÃO PAULO;SP;3550308;2;0;14
1112;1;9;Cliente 1112;SÃO PAULO;SP;3550308;2;0;7
1113;1;9;Cliente 1113;SÃO PAULO;SP;3550308;2;-1;14
1114;1;9;Cliente 1114;SÃO PAULO;SP;3550308;2;-1;14
1115;1;28;Cliente 1115;SÃO PAULO;SP;3550308;2;-1;14
1116;1;11;Cliente 1116;SÃO PAULO;SP;3550308;2;-1;14
1117;1;28;Cliente 1117;SAO PAULO;SP;3550308;2;-1;14
1118;1;11;Cliente 1118;SÃO PAULO;SP;3550308;2;-1;14
1119;1;9;Cliente 1119;SÃO PAULO;SP;3550308;2;0;14
1120;1;11;Cliente 1120;SÃO PAULO;SP;3550308;2;-1;14
1122;1;9;Cliente 1122;SÃO PAULO;SP;3550308;2;0;14
1123;1;28;Cliente 1123;SÃO PAULO;SP;3550308;2;-1;14
1125;1;27;Cliente 1125;SÃO PAULO;SP;3550308;2;-1;14
1126;1;28;Cliente 1126;SÃO PAULO;SP;3550308;2;0;0
1128;1;9;Cliente 1128;SÃO PAULO;SP;3550308;2;-1;14
1129;1;9;Cliente 1129;SÃO PAULO;SP;3550308;2;-1;7
1131;1;28;Cliente 1131;SÃO PAULO;SP;3550308;2;0;14
1132;1;9;Cliente 1132;SÃO PAULO;SP;3550308;2;0;14
1133;1;9;Cliente 1133;SÃO PAULO;SP;3550308;2;-1;14
1135;1;11;Cliente 1135;SÃO PAULO;SP;3550308;2;-1;14
1136;1;9;Cliente 1136;SÃO PAULO;SP;3550308;2;-1;14
1137;1;11;Cliente 1137;SÃO PAULO;SP;3550308;2;-1;14
1138;1;28;Cliente 1138;SÃO PAULO;SP;3550308;2;-1;14
1139;1;33;Cliente 1139;SÃO PAULO;SP;3550308;2;-1;14
1140;1;29;Cliente 1140;SÃO PAULO;SP;3550308;2;-1;14
1143;1;9;Cliente 1143;SÃO PAULO;SP;3550308;2;0;0
1144;1;9;Cliente 1144;SÃO PAULO;SP;3550308;1;0;0
1145;1;9;Cliente 1145;SÃO PAULO;SP;3550308;2;-1;21
1146;1;27;Cliente 1146;SÃO PAULO;SP;3550308;2;-1;14
1147;1;3;Cliente 1147;UBATUBA;SP;3555406;2;-1;14
1148;1;9;Cliente 1148;SÃO PAULO;SP;3550308;2;0;14
1149;1;9;Cliente 1149;SÃO PAULO;SP;3550308;2;-1;14
1150;1;28;Cliente 1150;SÃO PAULO;SP;3550308;2;-1;14
1151;1;27;Cliente 1151;ITAPECIRICA DA SERRA;SP;3522208;2;-1;7
1152;1;9;Cliente 1152;SÃO PAULO;SP;3550308;2;-1;14
1155;1;28;Cliente 1155;SÃO PAULO;SP;3550308;2;-1;16
1156;1;27;Cliente 1156;SÃO PAULO;SP;3550308;2;-1;14
1157;1;9;Cliente 1157;SÃO PAULO;SP;3550308;2;-1;14
1158;1;31;Cliente 1158;UBATUBA;SP;3555406;2;-1;14
1159;1;27;Cliente 1159;SAO PAULO;SP;3550308;2;-1;14
1160;1;3;Cliente 1160;UBATUBA;SP;3555406;2;0;7
1161;1;28;Cliente 1161;SÃO PAULO;SP;3550308;2;-1;14
1163;1;9;Cliente 1163;SÃO PAULO;SP;3550308;2;0;0
1164;1;28;Cliente 1164;SÃO PAULO;SP;3550308;2;-1;28
1165;1;30;Cliente 1165;SÃO PAULO;SP;3550308;2;-1;7
1166;1;9;Cliente 1166;SÃO PAULO;SP;3550308;2;-1;14
1167;1;9;Cliente 1167;SÃO PAULO;SP;3550308;2;-1;14
1168;1;27;Cliente 1168;SAO PAULO;SP;3550308;2;-1;7
1169;1;27;Cliente 1169;SÃO PAULO;SP;3550308;2;-1;14
1170;1;9;Cliente 1170;SÃO PAULO;SP;3550308;2;-1;14
1171;1;31;Cliente 1171;UBATUBA;SP;3555406;2;-1;21
1172;1;11;Cliente 1172;SÃO PAULO;SP;3550308;2;-1;14
1173;1;9;Cliente 1173;SÃO PAULO;SP;3550308;2;-1;14
1175;1;9;Cliente 1175;SÃO PAULO;SP;3550308;2;-1;14
1176;1;9;Cliente 1176;SAO PAULO;SP;3550308;2;0;7
1178;1;9;Cliente 1178;SÃO PAULO;SP;3550308;2;-1;7
1179;1;9;Cliente 1179;SÃO PAULO;SP;3550308;2;-1;14
1180;1;29;Cliente 1180;SÃO PAULO;SP;3550308;2;-1;21
1181;1;31;Cliente 1181;UBATUBA;SP;3555406;2;-1;14
1182;1;4;Cliente 1182;UBATUBA;SP;3555406;2;-1;14
1183;1;9;Cliente 1183;SÃO PAULO;SP;3550308;2;0;7
1184;1;9;Cliente 1184;SÃO PAULO;SP;3550308;2;0;0
1185;1;9;Cliente 1185;SÃO PAULO;SP;3550308;2;-1;14
1186;1;9;Cliente 1186;SÃO PAULO;SP;3550308;2;-1;14
1187;1;9;Cliente 1187;SÃO PAULO;SP;3550308;2;-1;14
1188;1;9;Cliente 1188;SÃO PAULO;SP;3550308;2;-1;14
1190;1;9;Cliente 1190;SÃO PAULO;SP;3550308;2;0;14
1191;1;27;Cliente 1191;SÃO PAULO;SP;3550308;2;-1;7
1192;1;9;Cliente 1192;SÃO PAULO;SP;3550308;2;-1;28
1194;1;9;Cliente 1194;SÃO PAULO;SP;3550308;2;-1;14
1195;1;9;Cliente 1195;SÃO PAULO;SP;3550308;2;-1;28
